0,1.08E-29
0.01,8.84E-05
0.02,0.00017674
0.03,0.000265092
0.04,0.000353433
0.05,0.000441761
0.06,0.000530078
0.07,0.000618383
0.08,0.000706677
0.09,0.000794958
0.1,0.000883227
0.11,0.000971484
0.12,0.00105973
0.13,0.00114796
0.14,0.00123618
0.15,0.00132439
0.16,0.00141259
0.17,0.00150077
0.18,0.00158894
0.19,0.0016771
0.2,0.00176525
0.21,0.00185338
0.22,0.00194151
0.23,0.00202962
0.24,0.00211771
0.25,0.0022058
0.26,0.00229387
0.27,0.00238193
0.28,0.00246997
0.29,0.002558
0.3,0.00264602
0.31,0.00273403
0.32,0.00282203
0.33,0.00291001
0.34,0.00299797
0.35,0.00308593
0.36,0.00317387
0.37,0.0032618
0.38,0.00334971
0.39,0.00343762
0.4,0.0035255
0.41,0.00361338
0.42,0.00370124
0.43,0.00378909
0.44,0.00387692
0.45,0.00396474
0.46,0.00405255
0.47,0.00414034
0.48,0.00422812
0.49,0.00431589
0.5,0.00440364
0.51,0.00449138
0.52,0.0045791
0.53,0.00466681
0.54,0.0047545
0.55,0.00484218
0.56,0.00492985
0.57,0.0050175
0.58,0.00510514
0.59,0.00519277
0.6,0.00528037
0.61,0.00536797
0.62,0.00545555
0.63,0.00554311
0.64,0.00563066
0.65,0.0057182
0.66,0.00580572
0.67,0.00589323
0.68,0.00598072
0.69,0.00606819
0.7,0.00615565
0.71,0.0062431
0.72,0.00633053
0.73,0.00641795
0.74,0.00650535
0.75,0.00659273
0.76,0.0066801
0.77,0.00676745
0.78,0.00685479
0.79,0.00694211
0.8,0.00702942
0.81,0.00711671
0.82,0.00720398
0.83,0.00729124
0.84,0.00737848
0.85,0.00746571
0.86,0.00755292
0.87,0.00764011
0.88,0.00772729
0.89,0.00781445
0.9,0.0079016
0.91,0.00798873
0.92,0.00807584
0.93,0.00816293
0.94,0.00825001
0.95,0.00833707
0.96,0.00842412
0.97,0.00851115
0.98,0.00859816
0.99,0.00868515
1,0.00877213
1.01,0.00885909
1.02,0.00894603
1.03,0.00903295
1.04,0.00911986
1.05,0.00920675
1.06,0.00929362
1.07,0.00938048
1.08,0.00946731
1.09,0.00955413
1.1,0.00964093
1.11,0.00972771
1.12,0.00981448
1.13,0.00990122
1.14,0.00998795
1.15,0.0100747
1.16,0.0101613
1.17,0.010248
1.18,0.0103347
1.19,0.0104213
1.2,0.0105079
1.21,0.0105945
1.22,0.0106811
1.23,0.0107677
1.24,0.0108542
1.25,0.0109407
1.26,0.0110272
1.27,0.0111137
1.28,0.0112002
1.29,0.0112866
1.3,0.011373
1.31,0.0114594
1.32,0.0115458
1.33,0.0116322
1.34,0.0117185
1.35,0.0118048
1.36,0.0118911
1.37,0.0119774
1.38,0.0120637
1.39,0.0121499
1.4,0.0122361
1.41,0.0123223
1.42,0.0124085
1.43,0.0124947
1.44,0.0125808
1.45,0.0126669
1.46,0.012753
1.47,0.0128391
1.48,0.0129251
1.49,0.0130111
1.5,0.0130971
1.51,0.0131831
1.52,0.0132691
1.53,0.013355
1.54,0.0134409
1.55,0.0135268
1.56,0.0136127
1.57,0.0136985
1.58,0.0137844
1.59,0.0138702
1.6,0.0139559
1.61,0.0140417
1.62,0.0141274
1.63,0.0142131
1.64,0.0142988
1.65,0.0143845
1.66,0.0144701
1.67,0.0145557
1.68,0.0146413
1.69,0.0147269
1.7,0.0148124
1.71,0.0148979
1.72,0.0149834
1.73,0.0150689
1.74,0.0151543
1.75,0.0152397
1.76,0.0153251
1.77,0.0154105
1.78,0.0154958
1.79,0.0155811
1.8,0.0156664
1.81,0.0157517
1.82,0.0158369
1.83,0.0159221
1.84,0.0160073
1.85,0.0160924
1.86,0.0161776
1.87,0.0162627
1.88,0.0163477
1.89,0.0164328
1.9,0.0165178
1.91,0.0166028
1.92,0.0166878
1.93,0.0167727
1.94,0.0168576
1.95,0.0169425
1.96,0.0170273
1.97,0.0171121
1.98,0.0171969
1.99,0.0172817
2,0.0173664
2.01,0.0174511
2.02,0.0175358
2.03,0.0176204
2.04,0.017705
2.05,0.0177896
2.06,0.0178742
2.07,0.0179587
2.08,0.0180432
2.09,0.0181276
2.1,0.0182121
2.11,0.0182965
2.12,0.0183808
2.13,0.0184652
2.14,0.0185495
2.15,0.0186337
2.16,0.018718
2.17,0.0188022
2.18,0.0188863
2.19,0.0189705
2.2,0.0190546
2.21,0.0191386
2.22,0.0192227
2.23,0.0193067
2.24,0.0193906
2.25,0.0194745
2.26,0.0195584
2.27,0.0196423
2.28,0.0197261
2.29,0.0198099
2.3,0.0198937
2.31,0.0199774
2.32,0.020061
2.33,0.0201447
2.34,0.0202283
2.35,0.0203119
2.36,0.0203954
2.37,0.0204789
2.38,0.0205623
2.39,0.0206457
2.4,0.0207291
2.41,0.0208124
2.42,0.0208957
2.43,0.020979
2.44,0.0210622
2.45,0.0211454
2.46,0.0212285
2.47,0.0213116
2.48,0.0213947
2.49,0.0214777
